,Unnamed: 0,Timestamp,Sensor Value
621,621,01/13/2021 22:30:00,0.0
622,622,01/13/2021 23:00:00,0.0
623,623,01/13/2021 23:30:00,0.0
624,624,01/14/2021 00:00:00,0.0
625,625,01/14/2021 00:30:00,0.0
626,626,01/14/2021 01:00:00,0.0
627,627,01/14/2021 01:30:00,0.0
628,628,01/14/2021 02:00:00,0.0
629,629,01/14/2021 02:30:00,0.0
630,630,01/14/2021 03:00:00,0.0
631,631,01/14/2021 03:30:00,0.0
632,632,01/14/2021 04:00:00,0.8124
633,633,01/14/2021 04:30:00,1.67274
634,634,01/14/2021 05:00:00,12.38
635,635,01/14/2021 05:30:00,12.38
636,636,01/14/2021 06:00:00,9.57324
637,637,01/14/2021 06:30:00,13.18872
638,638,01/14/2021 07:00:00,8.96924
639,639,01/14/2021 07:30:00,7.88875
640,640,01/14/2021 08:00:00,8.47969
641,641,01/14/2021 08:30:00,6.58551
642,642,01/14/2021 09:00:00,3.5031
643,643,01/14/2021 09:30:00,1.21
644,644,01/14/2021 10:00:00,1.21
645,645,01/14/2021 10:30:00,0.74922
646,646,01/14/2021 11:00:00,0.53788
647,647,01/14/2021 11:30:00,0.73973
648,648,01/14/2021 12:00:00,0.25209
649,649,01/14/2021 12:30:00,0.0
650,650,01/14/2021 13:00:00,0.0
